Party_Name,Total_Tons,Record_Count
"SEAH GLOBAL INC.
11750 KATY FREEWAY,, SUITE 810, HOUSTON, TEXAS 77079, AND TUBE SUPPLY, -0",152.3,10
"ITM PROJECTS S DE RLDE CV
INT 302, COL. DEL VALLE CENTRO,, AVENIDA INSURGENTES SUR NO. 586, DELBENITO JUAREZ - MEXICO CITY, MX, CP 03100 - PH +52 (55) 6584-0571",152.27,1
"NTG AIR & OCEAN LLC
365 FRANKLIN AVE, FRANKLIN SQUARENY 11010, US, TE516-328-2500",152.13,1
"THYSSENKRUPP MATERIALS DE MEXICOSA
CV AUTOPISTA MEXICO-PUEBLA KM 117,, COL. PARQUE INDUSTRIAL BRALEMEX C.P, 72710 CUAUTLANCINGO, PUEBLA, MEX",152.06,4
"WORLD ASIA LOGISTICS  INC
13838 S FIGUEROA ST, LOS ANGELES CA US",152.01,3
"SPACE EXPLORATION TECHNOLOGIES CORP
858 FM1209 BASTROP, TX 78602, STARLINK FACTORY, CIF  01-0627671, BROWNSVILLE TX",152.0,2
"MT LADYBUG
C/O EASTERN MEDITERRANEAN, MARITIME LTD 69 GRIGORIOU, LAMPRAKI STREET ATHENS GR",152.0,1
"C J INTERNATIONAL INC
1128, West Olney Road, Norfolk, Virginia, 23507, United States",151.9,4
"CENTRAL DISPATCH INC
602 AUSTIN AVE, PASADENA, TX 77502",151.88,38
"HONDA TRADING DE MEXICO S.A DE C.V.
AV. PASEO MONTE MIRANDA NO.17 TORRE, I,PISO 10, INT.1001,1010 Y 1011 FRA",151.76,2
"ABINSA S.A. DE C.V.
AVE. ADOLFO LOPEZ MATEOS, KM 6.5 COL, JARDINES DE CASABLANCA, SAN NICOLAS, TEMX",151.72,1
"USP HOLDINGS, INC.
11039 LONGBOAT KEY LN, SUITE.108, TAMPA,, TEFL 33626 USA",151.66,3
"PUSAN PIPE AMERICA, INC.
DBA SEAH STEEL AMERICA, INC.), 2100 MAIN ST, SUITE NO. 100, IRVINE, CA 92614, USA",151.60999999999999,3
"STEMCOR USA INC.,
100 SE 3RD AVENUE, SUITE 2020,, FORTLAUDERDALE, FL 33394, ATTN: KIM CACCIATO, TEL: 646-289-09, EMAIL: KIM.CACCIATO@STEMCOR.CO M",151.46,2
"KRAUSS MAFFEI CORPORATION
7095 INDUSTRIAL ROAD, PO BOX 6270, FLORENCE KY US",151.43,1
"C I C  PITTSBURGH LLC
2857 BANKSVILLE ROAD, PITTSBURGH PA US",151.3,2
"NEXTSTAR ENERGY INC
9655 TWIN OAKS DR,WINSOR, ON N8N 5E, 8,TEL 226 758 7209, ., TE(864) 987-1987",151.3,1
"COFFEE AMERICA (USA) CORP.
30 WALL STREET, 9TH FLOOR NEW YORK,, NY 10005 ATTN  LORENA CELIS -, PHONE  212-422-3273, EMAIL  INBOUNDCOFFEEAMERICAUSA.COM

;

BRAUNER INTERNATIONAL
146-35 167TH STREET, JAMAICA , NY 11434, ATTN. JESSICA AQUINO, EMAIL  JAQUINOBRAUNERINTL.COM",151.29000000000002,2
"JUNO LOGISTICS
333 PIERCE ROAD  SUITE 250 ITASCAIL, 60143 PH  630-735-0150 PREALERTJUN, OLOGISTICS.COM  ASTENZ JUNOLOGISTIC",151.1,1
"AMERICAN SAMOA POWER AUTHORITY
P.O. BOX PPB, PAGO PAGO, AMERICAN SAMOA 96799, (684) 699-1234",151.1,1
"GEMSA ENTERPRISES LLC
14370 GANNET ST.,LA MIRADA,, CA 90638, THE USA",151.09,2
"GEMSA ENTERPRISES, LLC
14370 GANNET STREET, LA MIRADA CA 90638 UNITED STATES",151.07,1
"R.W. SMITH AND COMPANY, INC.
3030 GREENS RD.,HOUSTON, TX 77032, T: 281-590-5959, F: 281-590-2233, 5",151.06,2
"HYUNDAI CANADA INC
5160 YONGE STREET SUITE 1003, TORONTO ONM2N6L9 CA",151.02,1
"UNI INTERNATIONAL
100 COREY AVENUE, ST PETERSBURG, FL 33706, CONTACT  BARBARA CLAUSEN, ST PETERSBURG FL",151.0,2
"MCCLOSKEY INTERNATIONAL LIMITED
MCCLOSKEY ROAD, RR#7, KEENE ON K9J 0G6 CA

;

DSV GLOBAL TRANSPORT & LOGISTICS
14154 NIAGARA PKWY SUITE 201, NIAGARA ON THE LAKE ON L0S 1J0 CA",151.0,2
"MARUBENI TRANSPORT SERVICE CORP.
ADDRESS- 375 LEXINGTON AVENUE 6TH F, LOOR NEW YORK,, NY 10017, TEPHONE NUMBER- TEL: (212) 450-0458 F",151.0,3
"HD HYUNDAI ELECTRIC AMERICA CORPORA
2405 SATELLITE BLVD #125, DULUTH, GA, TE30096 U.S.A. 213-604-4839",150.98,1
"HOWARD S. REEDER
9627 S. DIXIE HWY, 2ND FL, MIAMI, FL 33156, 305-371-8431",150.98,3
"CONCEPTUM LOGISTICS LLC
25700 INTERSTATE 45 NORTH, SUITE 420, SPRING TX 77386 US",150.98,2
"MITSUBISHI CORPORATION LT USA
20 N  MARTINGALE ROAD SUITE 175, SCHAUMBURG IL US",150.9,12
"STEEL DYNAMICS COLUMBUS
1945 AIRPORT RD, COLUMBUS OH US",150.9,5
"SIMAN LOGISTICS INC.
137 N OAK PARK AVENUE, 125, OAK PARK IL 60302 US",150.74,25
"SUPER FARE NUI
FARE HUAHINE BP 14, FARE, 98713 PF",150.74,7
"ITN LOGISTICS
6975-D PACIFIC CIRCLE, MISSISSAUGA, ONTARIO, L5T 2H3 ATTENTION: BRENDA, TEGIOVANATTO 905-362-8887 EXT#504",150.7,4
"JOHN S JAMES CO
4500 LEEDS AVE, EMAIL  VOLVOGROUP@JOHNSJAMES COM, NORTH CHARLESTON SC US",150.68,4
"CORPORACION GRUPO Q COSTA RICA
S.A. FRENTE A LA PLAZA DE DEPORTESD, E LA URUCA SAN JOSE COSTA RICAPH. 5, 06-2522-7392",150.68,10
"SZK DEL ECUADOR S.A.
JUAN DIGUJA OE1-82 Y VOZANDES, QUITO ECUADOR, RUC 1793107958001               EC, QUITO",150.6,4
"NOATUM PROJECT CARGO
16945 NORTHCHASE DRIVESUITE 1500, HOUSTON TX 77060, UNITED STATES",150.55,1
"NOATUM PROJECT CARGO
16945 NORTHCHASE DRIVE SUITE 1500, HOUSTON TX77060 US",150.55,1
"GLOBE METALLURGICAL INC.
P.O.BOX 157, COUNTY ROAD 32, BEVERLY,OH,45715, TEUSA",150.53,1
"NEXTSTAR ENERGY INC
9655 TWIN OAKS DR,WINSOR, ON N8N 5E, 8,WINSOR ONTARIO CANADATEL 226 75, 8 7209",150.5,1
"EASTIMPEX
EASTIMPEX 1155 7TH STREET, OAKLAND,, A 94607, 12018256214",150.5,5
"RUSHMORE ENTERPRISES INC
7502 EASTPOINT BLVD BAYTOWN TX 7752, EMAIL: MANJU@RUSHMOREPIPES.COM, TELEPHONE: 713-305-9133, 7-",150.4,2
"MAQUINAS DIESELS.A. DE CV
AV. INDUSTRIALES DEL PONIENTE 2300, SANTA CATARINA, 66350 NLE MEXICO                MX, SANTA CATARINA           66350",150.34,4
"GLOBAL SHIPPING SERVICES LLC
3340 C  GREENS RD, SUITE 500, HOUSTON TX US",150.3,3
"DANTZLER TRADE
Sector Arena Hwy 865, Km 5.5, Toa Baja, Puerto Rico, 00949, United States",150.22,3
"REAL AUTO B.V.
TAX ID NBR: 24551, LONGWALL ROAD #13, PHILIPSBURG, TESINT MAARTEN (DUTCH PART",150.16,24
"TEXAS MARINE AGENCY INC
313 LILAC STREET 2ND FLOOR  HOUSTON, TEXAS 77009  UNITED STATES OF, AMERICA",150.14,4
"CEVA LOGISTICS(USA)
5601 NW 72 AVE, MIAMI FL33166 US",150.08,1
"DECOEXSA BILBAO
C/ REFRADIGAS 4 - MOD 3 , 48508 ZIE, RBENA, VIZCAYA, TEL: +34 94 486 25 00, TEE-MAIL: ITZE.BIO@DECOEXSA.COM",150.0,2
"AMIKIDS, INC
12022 GRANDY BLVD, SAINT PETERBURG, FL 33702",150.0,1
"MARY'S PICK LLC
1032 E BRANDON BLVD #2308, BRANDON FL US 33511",150.0,2
"GREAT SOUTHERN WOOD PRESERVING, INC
P.O. BOX 610, ABBEVILLE, ALABAMA 36310",150.0,1
"TAGGART INTERNATIONAL, LTD
455 S. SAM BARR DR., SUITE 205, KEARNEY, MO, 64060, 816-994-8225, 13144508787",150.0,2
"DYNO GLOBAL PROJECTS LLC
2863 MOONBEAM DRIVE, JOHNS ISLAND  SC 29455 US",150.0,2
"GREAT SOUTHERN WOOD PRESERVING, INC
1100 US HIGHWAY 431 NORTH, ABBEVILLE, AL, UNITED STATES  36310, MARTY GOFF  1-334-585-2253 EXT 4715",150.0,1
"AXXESS INTERNATIONAL INC
100 WALNUT STREET, ATTN: FALLON/JEFF, CHAMPLAINNY 12919, TE518-208-4007",150.0,2
"DONA YACHTS LIMITED
AKARA BUILDING, WICKHAMS CAY 1, ROAD TOWN - TORTOLA  VG VG1110",150.0,2
"ADVANCED CUSTOMS SERVICES LIMITED
44 ANZAC AVENUE LEVEL 4, PH  +64 9 307 9050, AUCKLAND 1 NZ NZ",149.94,6
"ASSTRA PROJECT LOGISTICS
2002 TIMBERLOCH PL, SUITE 200, THE WOODLANDS, TX 77380, ATTN  CARRIE STAAB, THE WOODLANDS TX",149.92000000000002,4
"A) SUMISHO GLOBAL LOGISTICS (USA) C
1979 MARCUS AVENUE, SUITE 220 LAKE, ATTN: MR. DARRELL LEWIS, PHONE NUMBER: 516-684-3120 FAX NUMB, M",149.84,2
"W.J. BYRNES & COMPANY
1326 5TH AVE, SUITE 433, SEATTLE, W, A 98101, TEL. +1-206-623-4262",149.76,17
"MECC USA LLC
9468 MERIDIAN WAY WEST CHESTER OH, 45069 USA",149.72,3
"SEAH GLOBAL INC.
11750 KATY FREEWAY,, SUITE 810, HOUSTON, TEXAS77079, AND JP STEEL, LLC",149.7,4
"LACC, LCC
2200 BAYOU D'INDE PASS, WESTLAKE LA70669 US",149.62,3
"UNI INTERNATIONAL
100 COREY AVENUE, ST PETERSBURG FL33706 US",149.56,5
"JOY GLOBAL SURFACE MINING INC.
4400 W NATIONAL AVE., MILWAUKEE WI53214 US TE+14146714400",149.54000000000002,2
"1. NOTIFY: PRODUCTOS QUIMICOS PAN
ANDRES.GIRALDO@PQP.COM.CO - CAROLIN, CONTACTO: CAROLINA DELGADO, 2. NOTIFY: MULTIMODALCQP@CEPSACHEMI, 5744449777",149.52,2
"LOGISTICS PLUS  INC
900 GRANBY STREET, NORFOLK VA US",149.4,2
"IFF INC
202, EAGLES LANDING PKWY, STOCKBRIDGE, 30281-5089, STOCKRIDGE GA",149.36,4
"NAVICORP SA DE CV
FRONTERA NO.67, COL. TIZAPAN SAN ANGEL. C.P. 01090, RFC NAV980326AM5, CUIDAD DE MEXICO  01090 MX",149.34,4
"1.MARUBENI-ITOCHU STEEL AMERICA INC
LOS ANGELES OFFICE  111 W.OCEAN BOU, SUITE 1235, LONG BEACH, CALIFORNIA, TE90802",149.25,1
"MAQRO S A DE C V
CARR MIGUEL ALEMAN #110  KM 12 5  C, ATT  ROSARIO GARCIA   TEL 011 52 81, SAN NICOLAS DE LOS GARZA MX",149.14,6
"GEBR. PFEIFFER INC
18501 PINES BLVD STE 208, PEMBROKE PINES FL33029 US TE+19546682008

;

GEBR. PFEIFFER INC
18501 PINES BLVD STE 208, PEMBROKE PINES FL33029 US FX+19543585377",149.14,1
"BUCKLAND GLOBAL TRADE SERVICE INC.
835 24TH STREET, PORT HURON MI 48060, UNITED STATES, PORT HURON MI",149.12,4
"RUSHMORE ENTERPRISES INC
7502 EASTPOINT BLVD BAYTOWN  TX, 7752 1",149.05,1
"VOLKSWAGEN ARGENTINA S.A.
AV. HENRY FORD Y PANAMERICANA, (1617) GRAL. PACHECO, BUENOS AIRES,, ARGENTINA TEL  +54 11 4317-9568, CUIT  30-50401884-5",149.01999999999998,4
"Near North Customs Brokers
20 Elliott Ave Barrie ON., Barrie ON CA L4N 4V7",149.0,1
"KIA CHILE SPA
AVDA LAS CONDES 11774 VITACURASANTI, AGO CHILE",148.92,2
"CENTRAL DISPATCH INC
1700 4TH STREET, HARVEY, LA 70058",148.84,4
"DSV SALT LAKE CITY
3999 PKWY BLVD, SALT LAKE CITY, UT 84119, SALT LAKE CITY UT",148.68,4
"CERVECERA DE PUERTO RICO,INC
BOULEVARD ALFONSO VALDES 100, 00680 MAYAGUEZ, PUERTO RICO, USA, TAX ID  66-0175664, CONTACT  YVETTE VELEZ",148.68,1
"MARUBENI TRANSPORT SERVICE CORP.
ADDRESS- 375 LEXINGTON AVENUE 6TH, FLOOR NEW YORK, NY 10017 TEL: (212), 450-0458 FAX: (212) 450-0796, NEW YORK     NY          US",148.54,2
"AUTO SOURCE GROUP, LLC.
1900 NW 79TH AVE, MIAMI, FL 33126, ATTN: MR.IVAN G.MOTTA, DIRECTOR, PHONE: (305) 477-2425 E-MAIL, MIAMI                FLUS",148.46,2
"TRANSDIESEL LTD
533 HALSWELL JUNCTION ROAD, PO BOX 16-325 HORNBY, 8042 CHRISTCHURCH, TENEW ZEALAND",148.36,6
"INDUSTRIAL TECH SERVICES INC.
1701 PINECROFT ROAD, (GREENBORO BRANCH), GREENBORO NC27407 US",148.34,2
"FINNING CANADA
EDMONTON, AB, CANADA",148.28,6
"GOLDEN TRIANGLE POLYMERS PROJECT
2525 HWY 87 SOUTH, GATE 2, ORANGE TX77630 US",148.2,2
"Gateway International Clearance Ser
18201 VISCOUNT RD, Houston TX US 77032",148.2,2
"ROMEU MEXICO SA DE CV
HIPOLITO TAINE NO. 229 OR 601, MIGUEL HIDALGO, MEXICO CITY 11580, TEMX",148.17,1
"HANWA AMERICAN CORP.,
18301 VON KARMAN AVE.,, SUITE 450,, IRVINE,, TECA 92612",148.08,1
"IMEX AGRO INC.
FORT LEE 1 BRIDGE PLAZA 2ND FLOOR, FORT LEE NJ 07024, USA",148.07,3
"PSA INTERNATIONAL TRADING LTD.
13217 BLUNDELL ROAD, ATTN: PAUL/ALEX NG, RICHMOND BC CA V6W 1B6, 604-448-8763",147.9,2
"R.W. SMITH AND COMPANY, INC.
3030 GREENS RD., HOUSTON, TX 77032, T:281-590-5959, F: 281-590-2233, 5",147.83,1
"TMEIC CORPORATION AMERICAS
C/O C V INTERNATIONAL, INC., IRVINE US",147.74,2
"CONCEPTUM LOGISTICS LLC
INTERSTATE 45 NORTH, SUITE 420, SPRING TX 77386 US",147.6,2
"GS GLOBAL USA, INC.
7785 CENTER COURT DR., SUITE 260,, CERRITOS, CA 90703",147.56,1
"0005 HQ CPS    AVN 5
0005 HQ CPSAVN 5 33 BAZA LOTNI, POWIDZ                           PL",147.29000000000002,8
"AIT WORLDWIDE LOGISTICS  INC
820 195TH STREET   DOOR 1 5, PH  1 310 3426032   EMAIL  KKITTSCH, TORRANCE CA US",147.28,2
"UTC OVERSEAS, INC
3904 OLEANDER DR., SUITE 200 A, 28403 WILMINGTON, NC, USA, WILMINGTON NC",147.28,2
"DHL GLOBAL FORWARDING ANTWERP
B  SINGELBERG  TROUBADOUR TOWER, KALLO BE",147.28,2
"VEHICULOS DE TRABAJO S.A.
200 M. OESTE DE LA POZUELO, LA URUCA, SAN JOSE                        CR, SAN JOSE",147.26,4
"ALFA LAVAL INC.
101 MILNER AVENUE, SCARBOROUGH CA TE+14162996101",147.22,2
"LIC SPEDITION & CONTAINER LOGISTIK
EDISONSTR  9, CTC  MR  TOBIAS LEBER, STUHR DE",147.2,2
"OTICS USA INC
5555 INTERSTATE VIEW DRIVE, MORRISTOWN TN37813 US",147.16,2
"TGP Logistics In
16945 Northchase Dr. Suite 1475, Houston, TX 77060, Houston TX US 77060, +1 281 615 0732

;

CEVA LOGISTICS
5601 NW 72nd ave  - Miami. Fl -, 33166 - USA, Miami FL US 33166, 305-863-2538",147.02,2
"SOLVAY USA INC
C/O UTC OVERSEAS INC, 420 DOUGHTY BLVD. INWOOD, NY, POSTAL CODE 11096 USA, TEL  (516) 371-7184",147.0,7
"AMERICAS IMPORT & EXPORT
INFO@AIMEXA.COM IVASSILEV@OUTLOOK.C, 1-239-980-4000, 305-776-7036",147.0,4
"QSSC S.A. DE C.V.
AV. INDUSTRIA DE LA CONSTRUCCION NO, PARQUE INDUSTRIAL QUERETARO,, QUERETARO QRO.MEXICO C.P.76220, SA",147.0,2
"OKAYA (USA) INC
1899 WESTERN WAY SUITE300, TORRANCE CA 90501 US",146.88,2
"INTERGLOBAL FORWARDING SERVICE, INC
1A COLONY ROAD, JERSEY CITY NJ         07305     US",146.86,1
"Harbour International, LLC
1407, Broadway, Suite 1515, New York, 10018, United States

;

DCS FREIGHT HOUSTON INC.
616 FM 1960 W SUITE 650, HOUSTON, TEXAS 77090, U.S.A. MR. ALESSANDRO MASSA, HOUSTON TX 77090 US",146.72,2
"AGUASCALIENTES STEELCOIL CENTER S.
PROGRESO 113,PARQUE INDUSTRIAL LOGI, AGUASCALIENTES AGUASCALIENTES 20340, (RFC NO.ASC120201GH3) TEL:(52)449-9, 44",146.7,2
"BRUZZONE SHIPPING, INC.
2501 NW 34THPLACE, SUITES B21 & B22, POMPANO BEACH, TEFL 33069 U.S.A",146.69,2
"USP HOLDINGS, INC.
8270 WOODLAND CENTER BLVD, TAMPA, FL 33614, FL 33626 USA",146.65,1
"UTC OVERSEAS, INC.
2 NORTHPOINT DRIVE, #213, HOUSTONTX 77060, US, TE713-422-2825",146.54,2
"AGENCIA ADUANAL .
R.F.C. GBA121106R56, AVENIDA MELCHOR OCAMPO  14, 3ER., PISO INTERIOR 3,LAZARO CARDENAS,, MICHOACAN DE OCAMPO, CP 60953",146.54,16
"ULTRA CORPOTECH INC
3911 CAMDEN FIELDS LN, RICHMOND,  TEXAS-77404",146.5,1
"EMPRESA MINERA LA ''ENCONTRADA'' S.
CALLE 14,NRO 8028, ZONA CALACOTO, ESQUINA AVENIDA JULIO PATIO, LA PAZ, TEBO",146.5,1
"SANDVIK CHILE S A
AV PDTE EDO FREI MONTALVA 9990, RM 8722037, QUILICURA CL",146.48000000000002,8
"UWL SAO PAULO
UWL SAO PAULO AVENIDA NAS UNIDAS  1, 2901  24 ANDAR CIDADE MONCOES  SAO, PAULO - SP CEP  04578-910 PATRICIA., MOROSINI@SHIPUWL.COM",146.48,2
"AXIOM WORLDWIDE LOGISTICS
AXIOM WORLDWIDE LOGISTICS 545 PLAZE, VERDE  DR. SUITE 200 HOUSTON TX 77, 038  USA PIC  LISA MCMILLAN PHONE, 1 281 233 0818",146.48,2
"CORPORACION FLORES S.A.
PARQUE AUTOMOTRIZ TOYOTA, COLONIAEL PRADO, COMAYAGUELA                     HN, COMAYAGUELA",146.3,10
"QSSC S.A.DE C.V.
AV. INDUSTRIA DE LA CONSTRUCCION NO, PARQUE INDUSTRIAL QUERETARO, QUERET, QRO.MEXICO C.P.76220, PR",146.2,2
"DAI ICHI USA LTD 645 WALL STREET WE
DAI ICHI USA LTD 645 WALL STREET WE, SECOND NOTIFY PARTY ALBATRANS  INC, . 149-10 183RD STREET JAMAICA  NY 1, 14 TEL 718-989-2813 G.KLESTADT@ALBA",146.14,4
"KENSA LOGISTICS MEXICO SA DE CV
PRESIDENTE MASARYK NO. 219, PISO 1, OFICINA  A  COL POLANCO SECCION V,, ALCALDIA MIGUEL HIDALGO CP 11560, LANCASTER CA",146.1,2
"MAQRO, SA. DE C V.
ATTN  VIRIDIANA MARTINEZ, COMPRAS MAQRO.COM.MX, TEL  011-52-8181312046, SAN NICOLAS DE LOS GARZA NL",146.01999999999998,4
"GLOBAL SHIPPING SERVICES LLC
21 FADEM ROAD, UNIT 14, 07081 SPRINGFIELD, NJ  - USA, TEL +1 908 2320505  FAX  9082320054, SPRINGFIELD NJ",146.0,2
"DCN INTERNATIONAL INC.
INTERNATIONAL TRANSPORTS (IATA), 445 BRICK BLVD, SUITE 201, BRICKNJ 08723, TEUS",146.0,2
"HANWHA ADVANCED MATERIALS AMERICA L
3546 IH 35 N GEORGETOWN TX 78626. U, GEORGETOWN TX 78626 US",146.0,1
"CARGO SOLUTIONS CANADA INC
COUNTY ROAD 12, RR #12, LISLE ON L0M 1M0 CA",146.0,14
"EMPIRE GAS DE PUERTO RICO
109 CALLE ANDRES URB MONTEREY  SAN, JUAN PR USA",146.0,5
"TRADE ZONE OPERATIONS  INC
20 COLONY ROAD, EMAIL   BMWDOCS@TRADEZONEOPERATIONS, JERSEY CITY NJ US",145.96,2
"SUMITOMO CANADA LIMITED
150 KING ST STE 2800, TORONTO, CA, M5H 1J9, TE416-860-3800",145.94,2
"JSHP TRANSFORMER USA
4030 MOORPARK AVENUE, SUITE 222, SAN JOSE, CA 95117, USA, TE95117 USA",145.91,1
"DRILLMEC SRL
PASEO CASTELLANA  123  ESC  IZDA 3, VICTORIA FDEZ, MADRID ES",145.76,4
"PERFORMANCE YACHTS SALES
300 ALTON ROAD. SUITE 212, MIAMI BEACH FL US 33139",145.7,13
"CGS OPERATIONS
ANDREW VALACHOVIC, JACKSONVILLE FL US",145.7,2
"RL SWEARER CO INC
6675 EASTLAND RD STE A, MIDDLEBURG HEIGHTSOH 44130, US",145.69,1
"GEODIS FREIGHT FORWARDING
8210 HUMBLE WESTFIELD RD SUITE 100, HUMBLE TX 77338 USA",145.63,3
"UTC OVERSEAS, INC.
3904 IKEABDER DR., SUITE 200 A, 28403 WILMINGTON, NC",145.49,1
"RESOLVE MARINE                    3
301 SE 14TH AVE, FORT LAUDERDALE, FL 33316",145.38,1
"USP HOLDINGS, INC.
11039 LONGBOAT KEY LN NO.108TAMPA,, F",145.13,1
"A   A CUSTOMS BROKERAGE INC.
MARILIN LARKEN, 6305 MARBELLA BLVD., APOLLO BEACH, FL.  33572, JAPAN NOS TO BE ADVISED",145.0,4
"ASPEN ILLUSION LLC
5528 EAST THE TOLEDO, LONG BEACH, CA 90803",145.0,1
"SCAN GLOBAL LOGISTICS
219 SHAW ROAD, SOUTH FRANCISCO CA US",145.0,2
"UNI INTERNATIONAL
100 COREY AVENUE, ST. PETERSBURGFL 33706, US",144.96,6
"TRANSPORT OVERSEAS GROUP GMBH
AM WALL 137   139, PHONE  +49 421 330 038 30 MOBILE  +, BREMEN DE",144.86,4
"WILHELMSEN SHIP SERVICES
9400 NEW CENTURY DRIVE, PASADENA TX77507 US",144.85,51
"C H  ROBINSON
900 TOWN AND COUNTRY LN, STE 310, HOUSTON TX US",144.8,7
"YACHT SALES MANAGEMENT LLC
312 THIRD STREET, SUITE 102, ANNAPOLIS MD US 21403",144.66,10
"NMT PROJECTS INTERNATIONAL AMERICAS
14950 HEATHROW FOREST, SUITE 230, HOUSTON  TX 77032 US",144.57999999999998,8
"HESSEN LOGISTICS MARITIMO, S.C.
CONSTITUCION 266 COL.CENTRO, VERACRUZ, 91700 VER MEXICO                MX, VERACRUZ91700",144.46,2
"VENTA Y RENTA DEMAQUINARIA VRM
1665 COL. PUEBLITO COLONIAL 76908, CORREGIDOR, QUERETARO QUERETARO MEXICO      MX, QUERETARO",144.46,2
"NOTIFY TO MAGNA MOTORS S.A. ANDO
CUSTOMS BROKER CORPORATION TEL.787-, 969-3111",144.44,4
"ANGELA PARKER
CUSTOMER SERVICE CONSULTANT, SCHENKER AUSTRALIA PTY. LTD., 5 FREDERICK ROAD,, TEROYAL PARK S.A. 5014",144.44,4
"MAERSK LOGISTICS AND SERVICES USA
180 PARK AVE, FLORHAM PARK, NJ, MIKKO.PITKANEN@LNS.MAERSK.COM",144.34,1
"DELMAR
1 E  NORTH AVENUE  SUITE 103, PREALERTCHIOCEAN@DELMARUSA COM, GLENDALE HEIGHTS IL US",144.34,2
"FLENDER CORPORATION
1401 MADELINE LANE, ELGIN IL60124 US TE+19086052800",144.31,3
"1)TADANO AMERICA CORPORATION
4242 WESTGREENS RD. HOUSTON TEXAS, 77066 U.S.A. TEL : 281-869-0030, FAX: 281-869-0040, HOUSTON              TX          US",144.3,2
"EMSA MOFLES ESCAPES MONTERREY S.A.
DE C.V AVE INTERNACIONAL NO 304 COL, PARQUE INDUSTRIAL, HUINALA, TEMX",144.29,1
"M&KW CUSTOMS BROKER
AND TRADE COMPLIANCE CONSULTING, TEL:832 858 2957 AT: K WANG, KATIEW@MKWCOMPANY.COM",144.26,6
"PACIFIC STEEL SALES CORPORATION
2417 NW IRIS CT. CAMAS, WA  98607, (503) 789-4062",144.14,1
"ON-SITE CONCRETE SOLUTIONS
880 LAWRANCE RD SUITE, 188 KEMAH, TEXAS, 77565400, USA",144.14,1
"ASCENT GLOBAL LOGISTICS
ASCENT GLOBAL LOGISTICS 100 EAST RO, YAL DRIVE SUITE 224 IRVING  TEXAS 7, 5039. PHONE NUMBER 469-420-9800. EM, AIL  DALLAS_22(AT)M ATTENTION TO HA",144.1,2
"SOS GLOBAL EXPRESS INC.
2803 TRENT ROAD, 561-706-3094, NEW BERN              NC 28561",144.09,1
"COMMANDING OFFICER NDLOMEB
FRIGAARD LAGER LFT BLDG 7570, HELL                             NO",144.09,4
"ANSA MOTORS (BARBADOS) LTD.
WILDEY, ST. MICHAEL",144.06,8
"TIBA MEXICO SA DE C V
JAIME BALMES NO 8 201, 11510 LOS MORALES POLANCO, MEXICO CITY, DF  11510, MEXICO CITY DF",144.0,2
"JOSPEH SMITH CUSTOMS HOUSE BROKER
FRANCISCO MELENDEZ, TEL  973-645-0300, EMAIL  FMELENDEZ JSMITHCO.COM, JAPAN NOS TO BE ADVISED",144.0,4
"EMPIRE GAS DE PUERTO RICO
109 CALLE ANDRE URB MONTEREY SAN, JUAN USA",144.0,2
"LOGFRET INC ATLANTA OFFICE
730 PEACHTREE STREET NE, SUITE 570, ATLANTA, GA 30308 USA, CONTACT MRS MAGEN MOORE, JAPAN NOS TO BE ADVISED",144.0,2
"TOMKINSON GLOBAL LOGISTICS
1/69 SECAM STREET, MANSFIELD, QLD 4122, AUSTRALIA, TEEMAIL: JEN@TOMKINSONGLOBAL.COM",144.0,6
"STEEL TECHNOLOGIES DEMEXICO S.A. D
FEDERALISMO 204, FRACC. INDUSTRIAL LA SILLA GUADALUP, (81)8361-4715 TAX ID STM950825S66",143.9,2
"NOTIFY: PRODUCTOS QUIMICOS PANAME
ANDRES.GIRALDO@PQP.COM.CO - CAROLIN, CONTACTO: CAROLINA DELGADO, 2 NOTIFY: MULTIMODALCQP@CEPSACHEMIC, 5744449777",143.88,2
"BAY BROKERAGE
100 WALNUT ST, CHAMPLAINNY 12919, US, TE918-861-4708",143.84,2
"1 NOTIFY: PRODUCTOS QUIMICOS PANA
ANDRES.GIRALDO@PQP.COM.CO - CAROLIN, CONTACTO: CAROLINA DELGADO, 2 NOTIFY: MULTIMODALCQP@CEPSACHEMIC, 576043701170",143.8,2
"WILLIAM RUTHERFORD LTD
125-6086 RUSS BAKER WAY, RICHMOND, CA,, TE604273611",143.72,3
"FEDEX TRADE NETWORKS TRANSPORT & BR
14950 HEATHROW FOREST PKWY  STE 400, FTN_HOU_SIEMENS@FEDEX COM, HOUSTON TX US",143.7,2
"R.W SMITHAND CO., INC. P.O. BOX 60
PH: 281-590-5959 ATTN BOBBY GARCIA,, EMAIL: BGARCIA(AT)RWSMITH.COM AND, MASTER PIPE DISTRIBUTION COMPANY,, LLC, 2566 OVERLAND   AVENUE, SUI TE",143.64,2
"VIAMAR, SA,
AVE. MAXIMO GOMEZ NO, SANTO DOMINGO, REPUBLICA DOMINICANA",143.64,2
"CARGO Y SERVICIOS INTERNACIONALES S
NORTE 176 NO. 436 COL PENSADOR MEXI, MEXICO CITY CMX 15510 MEXICO",143.6,1
"XIOS GLOBAL
1908 N MEMORIAL WAY, HOUSTON, TEXAS 77007",143.6,1
