Entity_Type,Entity_1,Entity_2,Entity_1_Total_Tons,Entity_2_Total_Tons,Overlapping_Trade_Lanes,Overlap_Tonnage,Overlap_Pct_Entity_1,Overlap_Pct_Entity_2,Max_Overlap_Pct,Top_Competing_Lane_1,Top_Competing_Lane_2,Top_Competing_Lane_3
Consignee,ARAMCO AMERICAS,VALERO MARKETING AND SUPPLY CO.,2814695.05,42417342.23999999,6,525772.53,18.679555712438546,1.2395225684465236,18.679555712438546,"HIGH SEAS,GULF OF MEXICO→HOUSTON|CRUDE OIL","HIGH SEAS,GULF OF MEXICO→SABINE RIVER|CRUDE OIL","HIGH SEAS,GULF OF MEXICO→HOUSTON|PETROLEUM PRODUCTS"
Shipper,AKCANSA CIMENTO SAN. TIC. A.S.,NUH CIMENTO SANAYI A.S.,1130494.0,1733248.38,3,515955.0,45.63978225448344,29.768093595448796,45.63978225448344,"ALL OTHER TURKEY BLACK SEA AND SEA OF MARMARA PORT, TURKEY→HOUSTON|UNCLASSIFIED","ALL OTHER TURKEY BLACK SEA AND SEA OF MARMARA PORT, TURKEY→HOUSTON|GENERAL CARGO","ALL OTHER TURKEY BLACK SEA AND SEA OF MARMARA PORT, TURKEY→SOUTH FLORIDA|GENERAL CARGO"
Consignee,MARATHON PETROLEUM CO. LLC,"TRAFIGURA PTE., LTD.",16546497.50999999,4868996.51,5,493562.87,2.9828842611659168,10.136849944055516,10.136849944055516,"ARMUELLES, PANAMA→LA-LONG BEACH|UNCLASSIFIED","ALL OTHER ARGENTINA PORTS, ARGENTINA→SEATTLE-TACOMA|UNCLASSIFIED","BALBOA, PANAMA→LA-LONG BEACH|PETROLEUM PRODUCTS"
Consignee,BEST PETROLEUM CORP.,PUERTO RICO ENERGY LLC,698021.0100000001,2872671.9200000023,13,493207.49,70.65797202866429,17.168945975564085,70.65797202866429,"SKOLDVIK, FINLAND→ALASKA, US ISLANDS|UNCLASSIFIED","AMSTERDAM, NETHERLANDS→ALASKA, US ISLANDS|PETROLEUM PRODUCTS","AMSTERDAM, NETHERLANDS→ALASKA, US ISLANDS|UNCLASSIFIED"
Consignee,RELIANCE INTERNATIONAL LTD.,RIL USA INC.,564779.8999999999,1805557.3099999998,5,492546.24,87.21029909173468,27.279457554299402,87.21029909173468,"BEDI, INDIA→NEW YORK|UNCLASSIFIED","BEDI, INDIA→NEW YORK|PETROLEUM PRODUCTS","ALL OTHER INDIA WEST COAST PORTS, INDIA→NEW YORK|GENERAL CARGO"
Consignee,HM NORTHWEST CEMENT CO.,SCHNITZER STEEL INDUSTRIES IN,580530.31,658442.2,1,492280.0,84.79832861784598,74.76434529864581,84.79832861784598,"VANCOUVER, BC, CANADA→SEATTLE-TACOMA|GENERAL CARGO",,
Consignee,BDP INTERNATIONAL AIRPORT,LANXESS DEUTSCHLAND G,486470.02,506217.98,1,486470.02,100.0,96.09892165426444,100.0,"ROTTERDAM, NETHERLANDS→SOUTH CAROLINA PORTS|CHEMICALS",,
Consignee,VALERO MARKETING AND SUPPLY CO.,VITOL INC.,42417342.23999999,3260158.01,6,486344.89,1.1465708701130544,14.917831850732904,14.917831850732904,"HIGH SEAS,GULF OF MEXICO→HOUSTON|CRUDE OIL","HIGH SEAS,GULF OF MEXICO→HOUSTON|UNCLASSIFIED","HIGH SEAS,GULF OF MEXICO→SABINE RIVER|PETROLEUM PRODUCTS"
Consignee,EXXONMOBIL OIL CORPORATION,PMI NORTEAMERICA SA DE CV,11707547.409999998,6181309.6,4,485807.53,4.149524345167696,7.859297809642152,7.859297809642152,"PAJARITOS, MEXICO→HOUSTON|UNCLASSIFIED","HIGH SEAS,GULF OF MEXICO→HOUSTON|UNCLASSIFIED","ALTAMIRA, MEXICO→HOUSTON|UNCLASSIFIED"
Shipper,PBF HOLDING CO. LLC,SHELL WESTERN SUPPLY & TRADING LTD.,8004401.309999999,3107098.77,5,481074.68,6.010126946021402,15.483082953297941,15.483082953297941,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|UNCLASSIFIED","HIGH SEAS,NORTH PACIFIC→LA-LONG BEACH|UNCLASSIFIED","HIGH SEAS,SOUTH PACIFIC→LA-LONG BEACH|UNCLASSIFIED"
Consignee,INPEX ENERGY TRADING LTD.,"TOTAL ENERGIES TRADING ASIA PTE., LTD.",477920.0,800629.31,1,477920.0,100.0,59.693043213718965,100.0,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Consignee,ENI TRADE & BIOFUELS SP A,INPEX ENERGY TRADING LTD.,1011477.0,477920.0,1,477920.0,47.24971502070734,100.0,100.0,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Consignee,CHEVRON MARINE PRODUCTS LLC,INPEX ENERGY TRADING LTD.,40515039.35,477920.0,1,477920.0,1.179611343509654,100.0,100.0,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Shipper,S OIL CORP.,"SK ENERGY CO., LTD. FOR AND ON",2504832.9499999993,475492.66,2,475492.66,18.983008826995835,100.0,100.0,"ONSAN, SOUTH KOREA→ALASKA, US ISLANDS|PETROLEUM PRODUCTS","ONSAN, SOUTH KOREA→ALASKA, US ISLANDS|UNCLASSIFIED",
Consignee,CIRCON ENVIROMENTAL,TOTALENERGIES PETRO CHEMICALS,682489.0,911984.62,1,470150.0,68.88755716209346,51.55240446927712,68.88755716209346,"LE HAVRE, FRANCE→HOUSTON|CHEMICALS",,
Shipper,CENOVUS ENERGY,SUNCOR ENERGY MARKETING INC.,1238623.8599999999,2872304.680000001,3,469356.49,37.893383549062264,16.34076263803601,37.893383549062264,"VANCOUVER, BC, CANADA→LA-LONG BEACH|CRUDE OIL","VANCOUVER, BC, CANADA→SAN FRANCISO|PETROLEUM PRODUCTS","VANCOUVER, BC, CANADA→LA-LONG BEACH|PETROLEUM PRODUCTS"
Consignee,ALDARRA OVERSEAS GROUP INC.,PUERTO RICO STEEL PRODUCTS CORP.,478279.5900000002,463168.0900000001,3,463168.09,96.84044640081753,99.99999999999999,99.99999999999999,"ALEXANDRIA, EGYPT→ALASKA, US ISLANDS|GENERAL CARGO","SANTO DOMINGO, DOMINICAN REPUBLIC→ALASKA, US ISLANDS|GENERAL CARGO","HAINA, DOMINICAN REPUBLIC→ALASKA, US ISLANDS|GENERAL CARGO"
Consignee,PMI TRADING DESIGNATED ACTIVITY CO.,VALERO MARKETING AND SUPPLY CO.,562578.74,42417342.23999999,10,459862.81,81.74194602519107,1.0841386699762265,81.74194602519107,"SALINA CRUZ, MEXICO→NEW ORLEANS|UNCLASSIFIED","PAJARITOS, MEXICO→HOUSTON|UNCLASSIFIED","COATZACOALCOS, MEXICO→HOUSTON|PETROLEUM PRODUCTS"
Shipper,ECOPETROL S.A.,"TRAFIGURA PTE., LTD.",11724888.229999999,8719276.309999999,4,459443.0,3.91852775896355,5.26927905098124,5.26927905098124,"COVENAS, COLOMBIA→HOUSTON|UNCLASSIFIED","COVENAS, COLOMBIA→HOUSTON|PETROLEUM PRODUCTS","COVENAS, COLOMBIA→MOBILE|UNCLASSIFIED"
Consignee,CHEVRON GLOBAL TECHNOLOGY,REPSOL TRADING SA,14632538.719999997,648387.1900000001,3,459091.02999999997,3.1374667020187466,70.80507404842467,70.80507404842467,"ALL OTHER VENEZUELA PORTS, VENEZUELA→NEW ORLEANS|UNCLASSIFIED","JOSE, VENEZUELA→NEW ORLEANS|GENERAL CARGO","ALL OTHER VENEZUELA PORTS, VENEZUELA→NEW ORLEANS|GENERAL CARGO"
Consignee,FERROSOURCE,WIND TURBINE AND ENERGY CABLES CORP.,725838.9800000002,482413.1699999999,1,446954.85,61.577686279675945,92.64980265775084,92.64980265775084,"GEMLIK, TURKEY→HOUSTON|GENERAL CARGO",,
Shipper,ECOPETROL S.A.,FRONTERA ENERGY COLOMBIA CORP.,11724888.229999999,752134.64,1,445585.94,3.8003427517534645,59.24284247830946,59.24284247830946,"ALL OTHER COLOMBIAN CARIBBEAN REGION PORTS, COLOMBIA→HOUSTON|CRUDE OIL",,
Shipper,DUBAI ALUMINIUM,LAFRAGE EMIRATES CEMENT LLC,3969769.940000002,1263341.0,2,442312.02,11.142006380349583,35.01129307130854,35.01129307130854,"ALL OTHER UNITED ARAB EMIRATES PORTS, UNITED ARAB EMIRATES→GEORGIA PORTS|GENERAL CARGO","ALL OTHER UNITED ARAB EMIRATES PORTS, UNITED ARAB EMIRATES→HOUSTON|UNCLASSIFIED",
Consignee,BP PRODUCTS NORTH AMERICA,MARATHON PETROLEUM CO. LLC,4621459.01,16546497.50999999,7,440791.39,9.537927071217279,2.66395585974376,9.537927071217279,"FREEPORT, GRAND BAHAMA I, BAHAMAS→SOUTH FLORIDA|UNCLASSIFIED","FREEPORT, GRAND BAHAMA I, BAHAMAS→NEW YORK|UNCLASSIFIED","FREEPORT, GRAND BAHAMA I, BAHAMAS→NORTH FLORIDA|UNCLASSIFIED"
Consignee,ARGOS USA,SESCO CEMENT CORP.,2031040.0800000008,1930373.96,1,434318.0,21.384019167164826,22.499163840772077,22.499163840772077,"ALL OTHER TURKEY BLACK SEA AND SEA OF MARMARA PORT, TURKEY→HOUSTON|GENERAL CARGO",,
Consignee,HOUSTON CEMENT CO.,SESCO CEMENT CORP.,2300928.0,1930373.96,2,429684.0,18.67437833778371,22.25910672769332,22.25910672769332,"ALL OTHER TURKEY BLACK SEA AND SEA OF MARMARA PORT, TURKEY→HOUSTON|GENERAL CARGO","ALL OTHER TURKEY BLACK SEA AND SEA OF MARMARA PORT, TURKEY→HOUSTON|UNCLASSIFIED",
Shipper,GLOBAL TRADE OPERATIONS,VERGO ENERJI,708705.01,428000.02,1,428000.02,60.391843427210986,100.0,100.0,"GEMLIK, TURKEY→HOUSTON|GENERAL CARGO",,
Shipper,PMI COME INT SA DE CO.,PMI COMMERCIO INTERNATIONAL S.A. DE,4286711.199999998,1233260.23,4,427706.23,9.97749113586192,34.680939155882776,34.680939155882776,"PAJARITOS, MEXICO→MOBILE|UNCLASSIFIED","CAYO ARCAS, MEXICO→MOBILE|UNCLASSIFIED","PAJARITOS, MEXICO→SOUTH TEXAS|UNCLASSIFIED"
Consignee,ADNOC TRADING LTD.,CHEVRON MARINE PRODUCTS LLC,426136.0,40515039.35,2,426136.0,100.0,1.0517970779164503,100.0,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL","HIGH SEAS,NORTH PACIFIC→LA-LONG BEACH|CRUDE OIL",
Shipper,GUNVOR GROUP,"TRAFIGURA PTE., LTD.",1905132.78,8719276.309999999,3,425028.53,22.309653923439395,4.874584941327545,22.309653923439395,"ARMUELLES, PANAMA→LA-LONG BEACH|UNCLASSIFIED","ARMUELLES, PANAMA→LA-LONG BEACH|PETROLEUM PRODUCTS","ARMUELLES, PANAMA→LA-LONG BEACH|CRUDE OIL"
Consignee,BANQUE DE COMMERCE ET DE PLACEMENTS,IIG CAPITAL,423280.47,1338870.5099999998,2,422232.0,99.75229898984,31.536432899698426,99.75229898984,"SAMIL, SOUTH KOREA→LA-LONG BEACH|UNCLASSIFIED","SAMIL, SOUTH KOREA→SAN FRANCISO|UNCLASSIFIED",
Consignee,EXXONMOBIL OIL CORPORATION,GUNVOR USA,11707547.409999998,1152732.2999999998,11,421733.56,3.6022366190870723,36.58555937054943,36.58555937054943,"COATZACOALCOS, MEXICO→HOUSTON|CRUDE OIL","HIGH SEAS,GULF OF MEXICO→SABINE RIVER|CRUDE OIL","AMSTERDAM, NETHERLANDS→NEW YORK|UNCLASSIFIED"
Consignee,CHEVRON MARINE PRODUCTS LLC,CHEVRON PRODUCTS CO.,40515039.35,727867.8400000001,2,420586.6,1.0380999420157295,57.78337452029753,57.78337452029753,"SKIKDA, ALGERIA→SAN FRANCISO|UNCLASSIFIED","SKIKDA, ALGERIA→SAN FRANCISO|PETROLEUM PRODUCTS",
Consignee,PBF HOLDING CO. LLC,SHELL WESTERN SUPPLY AND,17766760.23000001,731879.01,3,417766.66,2.3513947089497007,57.081382891415345,57.081382891415345,"ESMERALDAS, ECUADOR→SAN FRANCISO|PETROLEUM PRODUCTS","ESMERALDAS, ECUADOR→LA-LONG BEACH|PETROLEUM PRODUCTS","ESMERALDAS, ECUADOR→SAN FRANCISO|UNCLASSIFIED"
Consignee,CASCADIA METALS,PACIFICA PILING LTD. PARTNERSHIP,494879.4700000001,512905.2399999998,2,417119.8,84.28714975789961,81.32492465859778,84.28714975789961,"TIANJIN, CHINA→SEATTLE-TACOMA|UNCLASSIFIED","ALL OTHER PEOPLES REPUBLIC OF CHINA PORTS, CHINA→SEATTLE-TACOMA|UNCLASSIFIED",
Consignee,ECO FERTILIZERS INC.,EUROCHEM NORTH AMERICA CORP.,1077556.9900000002,1537831.1900000002,7,416396.89,38.642679121778976,27.07689197017782,38.642679121778976,"ALL OTHER RUSSIA BALTIC REGION PORTS, RUSSIA→NEW ORLEANS|GENERAL CARGO","LENINGRAD, RUSSIA→NEW ORLEANS|GENERAL CARGO","LENINGRAD, RUSSIA→HAMPTON ROADS|GENERAL CARGO"
Shipper,DINS PIPELINE INTERNATIONAL LTD.,"FIVE STEEL (TIANJIN) TECH CO., LTD.",515297.14999999985,414857.98,1,414857.98,80.50849495286363,100.0,100.0,"TIANJIN, CHINA→SEATTLE-TACOMA|UNCLASSIFIED",,
Shipper,NATIONAL OIL CORP,PAR HAWAII REFINING LLC,1045724.8,466529.52999999997,1,413957.1,39.585663455624264,88.73116777838264,88.73116777838264,"MARSA AL HARIGA, LIBYA→ALASKA, US ISLANDS|PETROLEUM PRODUCTS",,
Shipper,SHELL BRASIL PETROLEO LTDA,SHELL WESTERN SUPPLY & TRADING LTD.,1136629.36,3107098.77,4,409777.18,36.05196156467399,13.188418210470983,36.05196156467399,"HIGH SEAS,NORTH PACIFIC→LA-LONG BEACH|UNCLASSIFIED","ALL OTHER BRAZIL PORTS SOUTH OF RECIFE, BRAZIL→LA-LONG BEACH|UNCLASSIFIED","SAO PAULO, BRAZIL→LA-LONG BEACH|PETROLEUM PRODUCTS"
Shipper,PETROCHINA INTERNATIONAL AMERICA,SHELL WESTERN SUPPLY & TRADING LTD.,923560.6399999999,3107098.77,4,408253.0,44.20424413062904,13.1393634454691,44.20424413062904,"HIGH SEAS,NORTH PACIFIC→LA-LONG BEACH|UNCLASSIFIED","HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|PETROLEUM PRODUCTS","HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|UNCLASSIFIED"
Consignee,CHEVRON MARINE PRODUCTS LLC,HOUSTON REFINING LP,40515039.35,3127074.8500000006,3,406824.2,1.0041313214224978,13.009736559391916,13.009736559391916,"HIGH SEAS,GULF OF MEXICO→HOUSTON|UNCLASSIFIED","ALL OTHER COLOMBIAN CARIBBEAN REGION PORTS, COLOMBIA→HOUSTON|CRUDE OIL","COVENAS, COLOMBIA→HOUSTON|PETROLEUM PRODUCTS"
Consignee,MARATHON CARSON REFINERY,VALERO MARKETING AND SUPPLY CO.,548511.0700000001,42417342.23999999,1,406799.0,74.1642278978982,0.9590393422065571,74.1642278978982,"AL BASRAH, IRAQ→LA-LONG BEACH|PETROLEUM PRODUCTS",,
Consignee,LANXESS CORPORATION,LANXESS DEUTSCHLAND G,420764.0800000001,506217.98,1,404264.24000000005,96.07860062579486,79.85971576908432,96.07860062579486,"ROTTERDAM, NETHERLANDS→SOUTH CAROLINA PORTS|CHEMICALS",,
Consignee,BDP INTERNATIONAL AIRPORT,LANXESS CORPORATION,486470.02,420764.0800000001,1,404264.24000000005,83.10157324802874,96.07860062579486,96.07860062579486,"ROTTERDAM, NETHERLANDS→SOUTH CAROLINA PORTS|CHEMICALS",,
Consignee,CEMEX CONSTRUCTION MATERIALS,HOUSTON CEMENT CO.,3284336.26,2300928.0,4,402462.0,12.253982787986514,17.491290470627504,17.491290470627504,"ALL OTHER TURKEY MEDITERRANEAN REGION PORTS, TURKEY→HOUSTON|UNCLASSIFIED","ALL OTHER VIET NAM PORTS, VIETNAM→HOUSTON|GENERAL CARGO","ALL OTHER TURKEY BLACK SEA AND SEA OF MARMARA PORT, TURKEY→HOUSTON|GENERAL CARGO"
Consignee,INPEX ENERGY TRADING LTD.,SHELL INTERNATIONAL EASTERN TRADING,477920.0,494070.33999999997,1,399164.0,83.52109139604956,80.79092543786376,83.52109139604956,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Consignee,CHEVRON MARINE PRODUCTS LLC,SHELL INTERNATIONAL EASTERN TRADING,40515039.35,494070.33999999997,1,399164.0,0.9852242683308661,80.79092543786376,80.79092543786376,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Consignee,ENI TRADE & BIOFUELS SP A,SHELL INTERNATIONAL EASTERN TRADING,1011477.0,494070.33999999997,1,399164.0,39.46347766681793,80.79092543786376,80.79092543786376,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Consignee,SHELL INTERNATIONAL EASTERN TRADING,"TOTAL ENERGIES TRADING ASIA PTE., LTD.",494070.33999999997,800629.31,1,399164.0,80.79092543786376,49.85628117961357,80.79092543786376,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Consignee,UBS SWITZERLAND AG,VALERO MARKETING AND SUPPLY CO.,1295481.1800000002,42417342.23999999,2,398590.94,30.76779085281655,0.9396886248665639,30.76779085281655,"KHOR AL ZUBAIR, IRAQ→NEW ORLEANS|UNCLASSIFIED","AL FUHAYHIL, KUWAIT→SOUTH TEXAS|PETROLEUM PRODUCTS",
Consignee,NEVADA CEMENT CO.,TWO RIVERS CEMENT,397345.0,809367.0,2,397345.0,100.0,49.093303779373265,100.0,"ALL OTHER VIET NAM PORTS, VIETNAM→SAN FRANCISO|UNCLASSIFIED","ALL OTHER VIET NAM PORTS, VIETNAM→SAN FRANCISO|GENERAL CARGO",
Consignee,"BRB SINGAPORE PTE., LTD.","TOTAL ENERGIES TRADING ASIA PTE., LTD.",480602.0,800629.31,1,395626.0,82.31884178592682,49.41437879659939,82.31884178592682,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Consignee,"BRB SINGAPORE PTE., LTD.",INPEX ENERGY TRADING LTD.,480602.0,477920.0,1,395626.0,82.31884178592682,82.78080013391363,82.78080013391363,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Consignee,"BRB SINGAPORE PTE., LTD.",SHELL INTERNATIONAL EASTERN TRADING,480602.0,494070.33999999997,1,395626.0,82.31884178592682,80.0748330693156,82.31884178592682,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Consignee,"BRB SINGAPORE PTE., LTD.",CHEVRON MARINE PRODUCTS LLC,480602.0,40515039.35,1,395626.0,82.31884178592682,0.9764917086277,82.31884178592682,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Consignee,"BRB SINGAPORE PTE., LTD.",ENI TRADE & BIOFUELS SP A,480602.0,1011477.0,1,395626.0,82.31884178592682,39.11369215513551,82.31884178592682,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Shipper,MOSAIC GLOBAL SALES LLC,SABIC AGRI NUTRIENTS CO.,395145.45,834100.89,1,395145.45,100.0,47.37381949082922,100.0,"ALL OTHER SAUDI ARABIA PORTS, SAUDI ARABIA→NEW ORLEANS|GENERAL CARGO",,
Consignee,MOSAIC FERTILIZER LLC,SABIC AMERICAS,5144476.469999998,877823.35,1,395145.45,7.680965250872266,45.014233216740024,45.014233216740024,"ALL OTHER SAUDI ARABIA PORTS, SAUDI ARABIA→NEW ORLEANS|GENERAL CARGO",,
Consignee,ADNOC TRADING LTD.,SHELL INTERNATIONAL EASTERN TRADING,426136.0,494070.33999999997,1,394354.0,92.54181763568438,79.81737984919313,92.54181763568438,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Consignee,ADNOC TRADING LTD.,ENI TRADE & BIOFUELS SP A,426136.0,1011477.0,1,394354.0,92.54181763568438,38.987935464671956,92.54181763568438,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Consignee,ADNOC TRADING LTD.,INPEX ENERGY TRADING LTD.,426136.0,477920.0,1,394354.0,92.54181763568438,82.51464680281218,92.54181763568438,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Consignee,ADNOC TRADING LTD.,"BRB SINGAPORE PTE., LTD.",426136.0,480602.0,1,394354.0,92.54181763568438,82.05417372378808,92.54181763568438,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Consignee,ADNOC TRADING LTD.,"TOTAL ENERGIES TRADING ASIA PTE., LTD.",426136.0,800629.31,1,394354.0,92.54181763568438,49.25550377365025,92.54181763568438,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Shipper,JODCO ONSHORE LTD.,SOMO OIL AND MARKETING,393762.0,12640938.78,1,393762.0,100.0,3.114974345283555,100.0,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Shipper,ABU DHABI NATIONAL,JODCO ONSHORE LTD.,2398571.7299999995,393762.0,1,393762.0,16.41651967606573,100.0,100.0,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Shipper,CHEVRON MARINE PRODUCTS LLC,JODCO ONSHORE LTD.,5813949.01,393762.0,1,393762.0,6.772711616884304,100.0,100.0,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Consignee,GUNVOR USA,VALERO MARKETING AND SUPPLY CO.,1152732.2999999998,42417342.23999999,7,389810.26,33.81619999717194,0.9189879408154076,33.81619999717194,"SALINA CRUZ, MEXICO→HOUSTON|CRUDE OIL","HIGH SEAS,GULF OF MEXICO→SABINE RIVER|CRUDE OIL","COATZACOALCOS, MEXICO→HOUSTON|CRUDE OIL"
Shipper,PMI COME INT SA DE CO.,PMI TRAD DESIGN ACT CO.,4286711.199999998,3749501.9499999997,7,386047.67,9.005684124463532,10.295971975691332,10.295971975691332,"PAJARITOS, MEXICO→MOBILE|UNCLASSIFIED","COATZACOALCOS, MEXICO→HOUSTON|CRUDE OIL","COATZACOALCOS, MEXICO→NEW ORLEANS|CRUDE OIL"
Consignee,KIA AMERICA INC.,KIA MOTORS AMERICA INC.,767178.9600000004,763368.3800000008,20,376880.33,49.125477841571644,49.37070225518113,49.37070225518113,"MOGPO, SOUTH KOREA→LA-LONG BEACH|RO/RO","CHEFOO, CHINA→SEATTLE-TACOMA|RO/RO","PYONGTAEK, SOUTH KOREA→LA-LONG BEACH|RO/RO"
Consignee,ARAMCO AMERICAS,VITOL INC.,2814695.05,3260158.01,2,376277.88,13.368335585767987,11.54170683892711,13.368335585767987,"HIGH SEAS,GULF OF MEXICO→HOUSTON|CRUDE OIL","FREEPORT, GRAND BAHAMA I, BAHAMAS→SOUTH FLORIDA|PETROLEUM PRODUCTS",
Consignee,"CHINA ZHENHUA OIL CO., LTD.",SHELL INTERNATIONAL EASTERN TRADING,370897.82,494070.33999999997,1,370897.82,100.0,75.06984126996979,100.0,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Consignee,"CHINA ZHENHUA OIL CO., LTD.",INPEX ENERGY TRADING LTD.,370897.82,477920.0,1,370897.82,100.0,77.60667475728155,100.0,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Consignee,ADNOC TRADING LTD.,"CHINA ZHENHUA OIL CO., LTD.",426136.0,370897.82,1,370897.82,87.03742936527306,100.0,100.0,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Consignee,"BRB SINGAPORE PTE., LTD.","CHINA ZHENHUA OIL CO., LTD.",480602.0,370897.82,1,370897.82,77.17359062176187,100.0,100.0,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Consignee,"CHINA ZHENHUA OIL CO., LTD.","TOTAL ENERGIES TRADING ASIA PTE., LTD.",370897.82,800629.31,1,370897.82,100.0,46.32578589959441,100.0,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Consignee,"CHINA ZHENHUA OIL CO., LTD.",ENI TRADE & BIOFUELS SP A,370897.82,1011477.0,1,370897.82,100.0,36.668932659862755,100.0,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Consignee,CHEVRON MARINE PRODUCTS LLC,"CHINA ZHENHUA OIL CO., LTD.",40515039.35,370897.82,1,370897.82,0.9154571387575364,100.0,100.0,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Shipper,SABIC AGRI NUTRIENTS CO.,SAUDI ARABIAN MINING CO.,834100.89,369474.55,2,369474.55000000005,44.29614623717762,100.00000000000003,100.00000000000003,"ALL OTHER SAUDI ARABIA PORTS, SAUDI ARABIA→NEW ORLEANS|GENERAL CARGO","ALL OTHER SAUDI ARABIA PORTS, SAUDI ARABIA→NEW ORLEANS|UNCLASSIFIED",
Consignee,GLACIER NORTHWEST INC.,NEVADA CEMENT CO.,3154199.7399999998,397345.0,2,364835.0,11.566642257094347,91.8181932577483,91.8181932577483,"ALL OTHER VIET NAM PORTS, VIETNAM→SAN FRANCISO|UNCLASSIFIED","ALL OTHER VIET NAM PORTS, VIETNAM→SAN FRANCISO|GENERAL CARGO",
Shipper,EXXONMOBIL CANADA,SUNCOR ENERGY INTERNATIONAL TRADING,1029277.0,563264.0,2,364308.0,35.39455365270962,64.67801954323372,64.67801954323372,"WHIFFEN HEAD, NFLD, CANADA→HOUSTON|UNCLASSIFIED","COME BY CHANCE, NFLD, CANADA→DELAWARE RIVER|UNCLASSIFIED",
Consignee,EXXONMOBIL OIL CORPORATION,HOUSTON REFINING LP,11707547.409999998,3127074.8500000006,3,363967.1,3.1088244809422476,11.639219317055998,11.639219317055998,"HIGH SEAS,GULF OF MEXICO→HOUSTON|UNCLASSIFIED","WHIFFEN HEAD, NFLD, CANADA→HOUSTON|PETROLEUM PRODUCTS","ALL OTHER MEXICO EAST COAST REGION PORTS, MEXICO→HOUSTON|UNCLASSIFIED"
Consignee,EUROCHEM NORTH AMERICA CORP.,UKT CHICAGO INC.,1537831.1900000002,909158.1299999999,5,363396.71,23.63046817902035,39.970682547820374,39.970682547820374,"LENINGRAD, RUSSIA→NEW ORLEANS|GENERAL CARGO","LENINGRAD, RUSSIA→TAMPA|GENERAL CARGO","ALL OTHER RUSSIA BALTIC REGION PORTS, RUSSIA→NORTH CAROLINA PORTS|GENERAL CARGO"
Consignee,BP PRODUCTS NORTH AMERICA,CITGO PETROLEUM CORP.,4621459.01,4937851.879999998,4,359995.20999999996,7.789644119336243,7.29052265536973,7.789644119336243,"AMSTERDAM, NETHERLANDS→NEW YORK|UNCLASSIFIED","AMSTERDAM, NETHERLANDS→NEW YORK|PETROLEUM PRODUCTS","DOS BOCAS, MEXICO→SOUTH TEXAS|UNCLASSIFIED"
Consignee,"CHINA ZHENHUA OIL CO., LTD.",RAIFFEISEN BANK INTERNATIONAL AG,370897.82,402136.96,1,359444.0,96.91186645421642,89.3834777086891,96.91186645421642,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
Consignee,"BRB SINGAPORE PTE., LTD.",RAIFFEISEN BANK INTERNATIONAL AG,480602.0,402136.96,1,359444.0,74.79036708128555,89.3834777086891,89.3834777086891,"HIGH SEAS,NORTH PACIFIC→SAN FRANCISO|CRUDE OIL",,
